8月12日 16:45,哈哈哈哈 国民都不要，不愧是没有人权的美国        ,1
8月12日 16:46,被美国抛弃的孩子 ,1
8月12日 16:44,如果川普同志感染了，我们还是欢迎他回中国的👏        ,1
8月12日 16:46,中国难道不是这样吗？        ,1
8月12日 18:18,评论里围中救美的美🐶真多 ,1
8月12日 16:45,逃出美国的估计都治愈了，谁特么想回去        ,1
8月12日 16:44,中国不是早就禁了？        ,1
8月12日 17:44,我就纳闷了楼中楼有些人成天拿小粉红讽刺人的人，你是二乙子吗？不赞同观点你说就是了，认为国家哪里不好，去努力改变就是了，改变不了国家，你还改变不了自己国籍么？这都改变不了难道不是你自己的能力有问题？        ,1
8月12日 16:44,自由与民主.不抛弃不放弃 ,1
8月12日 16:49,要是别的国家，比如…这么做啊，美🐶不得说点啥呢        ,1
8月12日 23:26,中国禁是真的禁了的，也没人说不该禁只是说中国也是这么做的。楼上说错什么了？进去楼里骂声一片，让人啼笑皆非 ,1
8月12日 19:09,告评论区慕洋犬,1
8月12日 17:58,公知这会怎么说？？@方方 ,1
8月13日 01:15,评论都是老双标了，嘲笑别人连自己的国民都不要了的时候，忘了自己国家是怎么对在在海外的国民的        ,1
8月12日 18:51,评论里，围中就美玩的好啊，要么香港🐶要么海外🐶。从小自己长大可够可怜的        ,2
8月12日 16:44,你都这样了，说的好像有人愿意回来一样，过来送人头啊，不怕被举报么 ,2
8月13日 00:26,说中国也是这样的，的确有带节奏那味了，但是u1s1国内从四月还是五月开始就是体温超过或者等于37.3的不让登机了，至于境外输入，像之前有偷偷吃退烧药瞒报的，也有无症状的，实属没有必要杠，政策需要，也是没有办法的，为了大家好，不懂有什么好吵来吵去的，嘲笑别人和杠之前建议先过过脑子谢谢。        ,2
8月13日 00:58,实事求是，应该赶紧学学中国的“五个一”呀！全球范围内，除了中国，好像还没有哪个国家有“五个一”政策🤗香港台湾澳门的居民现在还可以从全球任何地方只用花很便宜的价钱买到回国的机票呢～        ,2
8月13日 01:20,评论里有几个是病了？五个一和熔断那顶多叫限制不叫禁止。要真禁止了“境外输入”是走地道来的还是游泳来的？五个一也压根算不上是中国单方面的禁止，有的国家早就断航了 就算有五个一的政策人当地机场都得犹豫再三让不让你中国航班落地，要是连五个一都没有 中国航班说不定更难落地        ,2
8月12日 16:46,大水冲了龙王庙，一家人不认一家人 ,2
8月12日 16:47,你们美国不放出那些感染了的人出来就好了        ,2
8月12日 18:36,我觉得好像很多国家都一样吧，不提供核算证明现在也不可以来中国吧，哪怕回来自己包机？跟不让大多数感染的人回来一样，核算证明阳性也不可以回吧不过美国这一手……好像在外面的美国人多想回去一样，回去基本就凉了        ,2
8月12日 17:41,你爱美国，美国爱你吗        ,2
8月12日 16:48,500万了还在乎多几万例？        ,2
8月12日 16:44,阿美莉卡，不愧是你        ,2
8月12日 16:44,美国迟早退出地球 ,2
8月12日 18:29,1. 入境航班旅客需连续14天填报个人情况，上机前要求查验防疫健康码。等到绿码连续填报达到了规定的天数要求，说明您具备了乘机条件 2 乘坐临时航班回国人员需在航班起飞前120小时内进行新冠病毒核酸检测，并持有关检测机构出具的核酸检测阴性证明登机。现有其他防疫要求（健康码、体温检测）依然有效        ,2
8月12日 16:44,啊这？？？        ,2
8月12日 16:44,得了，自己国家都不要了 ,2
8月13日 00:26,瞧瞧评论里和实时话题里有多少恨国精美，美狗大孝子们要气死了可惜有什么用呢哈哈哈哈哈        ,3
8月12日 16:44,拒绝本国人民回国，千古奇闻        ,3
8月12日 21:45,这些杠精，国内现在每天新增的难道不是主要海外流入的嘛，哪有禁止，这么喜欢杠，咋不上天尼你！        ,3
8月12日 16:53,超疾大国，傻子才会入境 ,3
8月13日 02:21,有些话不要明说 默默推个“五个一”不就好了么        ,3
8月12日 18:07,我特么看见这条微博就在想，这会谁特么想回去？？？里边比外面还要命。        ,3
8月12日 16:46,人权没了        ,3
8月12日 16:44,去吧，脱缰的野马，一千万已经不是问题 ,3
8月12日 18:53,美国不是抨击中国这么做是没人权吗？怎么也实施这个方法了？        ,3
8月13日 07:51,我相信大家都忘了疫情初期的时候同胞们是怎么对待海外同胞得了 ,3
8月13日 07:01,国内的确早就不让有症状的回去了啊……也不知道大家都在喷啥……        ,3
8月12日 16:44,卧槽绝了 ,3
8月12日 23:42,中国也不让啊 ,3
8月12日 18:42,我自己人都不要，这就是你们的mei国 ,3
8月12日 19:12,前排的牧羊犬脑子呢        ,3
8月12日 16:50,或许在国外还能得到救治，回去只能等……        ,4
8月12日 17:51,前几天才解除了国际旅行限制，然后现在又考虑出台这个规定，你品，你细品 ,4
8月12日 16:47,好可怜(´;︵;`)        ,4
8月12日 16:55,这就是自由和民主  ，被抛弃了吧！        ,4
8月12日 16:44,？？？有毒吧，服气        ,4
8月12日 20:08,自由的国度正准备抛弃拥护他的子民 ,4
8月12日 19:52,哈哈哈哈哈那些在外国搞破坏的谍子们你们被抛弃了 ,4
8月12日 18:46,抛弃了？？？        ,4
8月13日 07:16,国外同胞回国的时候，喷子说:别来千里投毒了。今天美国考虑禁止感染新冠公民回国，杠精们又说:中国不早就这样了吗 这是对国家有贡献了还是对社会有付出了每天没得干就在这叭叭叭的喷叭叭叭的杠，啥话都让你说了        ,4
8月12日 17:07,真有意思        ,4
8月12日 16:43,第一        ,4
8月12日 17:20,被感染了回去和不回都一个样        ,4
8月12日 18:12,漂亮国这样岂不是没有人权和民主了吗 ,4
8月12日 21:41,孟子对曰,4
8月12日 18:58,@方方 来来来        ,4
8月13日 08:33,我国亦如此，经历过买票难＋贵、连续14天按时且正确的填健康小程序、现在又要短期内的核酸检测阴性证明，能顺利回来真是不容易，很多人不小心填错了或者超时了，小程序上的小飞机说没就没，即使没病也是硬生生上不了飞机，不管你的机票是多少钱买的，没用。        ,5
8月12日 18:21,禁止疑似新冠患者回国？然后把国门打开，让人到处跑？毒跑了，就没毒了？        ,5
8月12日 17:50,这就是所谓的人权？自由？民主？ ,5
8月13日 01:06,现在所有国家都比美国安全吧，谁疯了吗，还要回美国，他也是有毛病，宣扬自己还存在吗，这个操作这的神！        ,5
8月12日 16:47,禁止毒物入毒窝？        ,5
8月13日 09:15,先不说双不双标的问题，这微博下多少人在喷从国外回来必须要健康码要检测证明才能回来这一点，我想问这有问题吗？你从高风险地区回来要这些才是正常的吧！你们出国了的，难道没听自己家人说过国内严重的时候跨省跨市也是得要健康码健康证明的吗？难道不知道一开始连进商场都要测体温看健康码的吗？        ,5
8月13日 07:42,哈哈，狠母遗弃病孩！！ ,5
8月13日 05:42,何必呢，也不差那一个俩的。 ,5
8月13日 02:09,自由 自己人都回不去了 这下真的自由了 彻底放飞了 哈哈哈        ,5
8月13日 00:32,死猪也怕开水烫吗 ,5
8月12日 18:40,差那点嘛？？？ ,5
8月12日 18:34,明白了，自己还进不了自己家了☝👐🙌👌        ,5
8月12日 18:19,有毒        ,5
8月12日 16:50,美国从来不会让我们失望。        ,5
8月12日 16:46,就这？        ,5
8月12日 16:44,哦豁，亲爸不要病孩子了        ,6
8月12日 16:44,这真是狠起来连自己都打 ,6
8月12日 19:38,美国不要美国人了🐮        ,6
8月12日 16:44,没有人性        ,6
8月13日 09:40,评论就别洗咋们国内了...我们国内早就这样了...喷之前先了解一下五个一政策。而且现在国外飞国内航班登机前都需要阴性证明...        ,6
8月12日 18:48,妈啊，谁他妈回美国啊，不要命了        ,6
8月13日 07:42,美国这种废国配和中国比吗？中国禁了也能回来治疗。走流程就行。改了国籍的你。美国不给你飞回来怪中国了？楼顶还有2000赞的那个(中国一样)样你飞机一样。多看点国外新闻了解下。傻瓜子。        ,6
8月12日 21:48,感觉更像是在保护要入境国民 ,6
8月12日 18:28,其实“五个一”一搞，从本质上来说不也是“禁止回国”了吗？先别骂，我给你算算，我从墨尔本飞回国最便宜机票单程是800，最贵的时候5000多，现在到10月底机票基本都是25000+还有回国隔离的费用，七七八八算下来快3-4W了，其它国家可能更贵，将心比心，你觉得几个人回得起，心里不算计算计        ,6
8月12日 16:53,自由呢？？？民主呢？？？        ,6
8月12日 16:50,自由、民主、人权……呵呵！        ,6
8月12日 16:49,公民说，我还不想回美国        ,6
8月14日 08:11,国民都不要了吗？？真🐮，美国真是颠覆了我的三观 ,6
8月13日 09:30,如果是疑似病例或者确诊病例那么在当地直接隔离治疗不能随意出行是常识吧 这点在国内国外都一样的吧 怎么就偏要说在外面有病回不来呢 你在国内得病了也是不让你出门的更何况是乘坐交通工具！评论还拿这个喷自己国家呢？你要没病又买得到机票想回就回了谁禁止了？就算航班熔断不是照样有国外转机回国的        ,6
8月13日 09:28,虽然疑似感染病毒的美国公民无法回美国，但是如果建国同志感染了病毒，中国还是欢迎你的 ,6
8月13日 07:42,先废除禁游令都放出去，再禁止国民回国，这操作骚啊哈哈哈哈哈        ,7
8月13日 07:02,不能回家了        ,7
8月13日 06:55,没人权 ,7
8月13日 06:54,你们别出来就行了        ,7
8月13日 06:35,把川普逼急了不知又会闹出什么幺蛾子        ,7
8月13日 05:53,哈哈，貌似没有人愿意回去，本来没啥，回去变疑似啦 ,7
8月13日 01:07,自从疫情开始到现在我就从没看到美国做对决策过，怎么回事儿？一次也没有，难道这是巧合 ,7
8月13日 00:26,果然是自由美利坚，自由每一天 ,7
8月13日 00:24,美国把你们抛弃了，还舔，真的狗        ,7
8月13日 00:23,唉每次这种帖子下总有人先反思中国，你好棒棒喔⊙ω⊙        ,7
8月12日 23:15,美国现在是地狱  谁还想回去？        ,7
8月12日 23:05,服服服服服🤗        ,7
8月12日 22:51,自由呢？人权呢？公知呢？ ,7
8月12日 22:50,还差这一个半个的吗？        ,7
8月12日 22:50,放公知        ,7
8月12日 22:33,你也不差那点回国得了。        ,8
8月12日 22:01,现在哪有人要去美国啊 ,8
8月12日 20:48,病毒也想回家吖，你不能阻止他和家乡的大部队汇合啊 ,8
8月12日 19:26,哈哈哈哈哈，自己孩子都不要了 ,8
8月12日 19:02,大水冲了龙王庙，一家人不认一家人了？        ,8
8月12日 18:47,患了病的就不是美国人了呗，真是喜闻乐见呀，川普同志消灭美国人计划1.0 ,8
8月12日 18:40,No human rights！ ,8
8月12日 18:40,也不差这几个啊        ,8
8月12日 18:29,床破:  让你们再说我抗疫不力 ,8
8月12日 18:24,先解开全球旅行禁令，让你出去玩，然后不让你回家。绝了        ,8
8月12日 18:11,我向往美国，我的愿望就是去美国，虽然我来自中国，但我的心在美国，有朝一日我一定要去美国，给那里的部分政客带来光和热，我的名字叫东风-41州际弹道导弹        ,8
8月12日 17:54,方方  来这写日记了   灯塔国连自己的人都不要了 @方方 ,8
8月12日 17:51,都散开！！公知体,8
8月12日 17:08,看到这段新闻，想起了汤姆汉克斯演的“幸福终点站”的剧情了。终于在美国的一部分民众身上要实现了。 ,8
8月12日 17:07,你爱美国，美国爱你吗。 ,8
8月12日 17:05,老特你违背了人权！全世界必须制裁你！！        ,9
8月12日 16:50,自由美利坚原来说的是美国政府的自由        ,9
8月12日 16:49,哈？？？发起狠来自己人都砍啊。        ,9
8月12日 16:49,人权呢？自由呢？灯塔该炸了        ,9
8月12日 16:49,老美你别瞎搞了，给公知留口饭吃吧 ,9
8月12日 16:49,看看吧，这是精美向往美国的自由人权？还有把已感染的同胞抛弃在海外？说真的，还是中国好。        ,9
8月12日 16:49,老美这是要一个亿呀一个亿！ ,9
8月12日 16:47,哈哈哈哈哈美国真的要笑死我啦哈哈哈哈        ,9
8月12日 16:47,当时欧洲的美国人入境的时候没有任何防范，现在看起来真讽刺        ,9
8月12日 16:45,果不其然        ,9
8月12日 16:44,自己国家不就是毒窝吗？        ,9
8月12日 16:44,这就是所谓的美国人权🇺🇸        ,9
8月12日 16:44,自由！民主！万岁！！牛逼 ,9
8月12日 16:44,厉害厉害        ,9
8月12日 16:44,天秀        ,9
