2020-3-10 15:21,我们居然强制捐款一个月工资        ,1
2020-3-10 17:43,党员还要求不能超过100块，你这个夸张了吧                    ,1
2020-3-10 15:25,哈哈哈哈                    ,1
2020-3-10 15:17,这个做法真的太人性化了 ,1
2020-3-10 15:32,免费隔离14天        ,1
2020-3-10 16:41,自费的吧                    ,1
2020-3-10 18:57,然后去酒店隔离的自费，又忘了打上去。 ,1
2020-3-10 15:22,公司都被拖垮了，所以这个福利很吓人        ,1
2020-3-10 15:28,发口罩 酒精 免洗洗手液  免费午餐  带薪假期        ,1
2020-3-10 19:26,我今天刚知道还有一种无薪假                    ,1
2020-3-10 17:09,你忘了说还有上下班打车报销 ,1
2020-3-10 16:00,他们都说 苹果是你爹@新浪科技 ,1
2020-3-10 18:23,海狗叫的 ,1
2020-3-10 17:59,有一只华为狗                    ,1
2020-3-10 15:34,福利是公司门口有姜茶 ,1
2020-3-10 15:34,有些公司只想学别人的成绩，学不来别人的文化和管理        ,1
2020-3-10 23:54,组织捐款说是自愿，没有任何福利，“被动”取消去年没休完的年休假，公司给大家三八节礼物是一份保险价值40元（原本每年额度是100元的物品，行政都准备买消毒液什么的了）现在等着看这个月工资看发多少        ,1
2020-3-10 16:53,没有任何福利并且开掉了我，还让我考虑情分自己辞职 ,1
2020-3-10 17:52,你居然会同意？                    ,1
2020-3-10 16:21,单位都快黄了，哪来的钱给发福利？        ,1
2020-3-10 16:26,治好了也不能保证不复发，这个无限期太良心了 ,1
2020-3-10 15:39,没有福利，反而额外增加工作量。        ,1
2020-3-10 19:22,我以为只有我这样…                    ,1
2020-3-10 17:35,不止发口罩、包午餐，还发一次性手套、洗手液、酒精、消毒液，实行分餐制，由专人负责派送哦对了，还有一盒酸奶        ,1
2020-3-10 18:16,这说的我们公司吗                    ,1
2020-3-10 17:14,我们前三条都有 ,1
2020-3-14 16:08,暴露工作了 ,1
2020-3-10 16:28,降薪裁员算不算？        ,2
2020-3-10 16:23,苹果这次做的很好！ ,2
2020-3-10 15:48,可别吹了这样的大公司不差钱，弄出什么福利都不意外        ,2
2020-3-10 16:59,251也没让我意外 ,2
2020-3-10 17:33,你这就是典型的你弱你有理思维                    ,2
