2020-1-30 22:59,希望#红十字会#尽快下拨物资，下拨救命款。时间就是生命。 人手不够，发募集公告！！！人手不够，找支援！！！ 求红十字会，危机时刻，救救人吧，不要压物资！不要再压了！！全国的物资捐赠你们收的最多！！迅速用起来！        ,1
2020-1-31 00:22,建议捐赠个人企业安排专人对接红十字会物资发放情况                    ,1
2020-1-30 22:58,我们中国人民真棒 ,1
2020-1-30 23:03,谢谢谢谢谢🙏        ,1
2020-1-30 23:01,mmp运回来都被红十字会屯了！！        ,1
2020-1-30 23:04,被你🐴屯了                    ,1
2020-1-30 23:07,回复@意志坚强的云舒2008:我又没骂你                    ,1
2020-1-30 22:58,谢谢        ,1
2020-1-30 23:10,法国的里昂快递也是免费寄送指定医用物资回国。        ,1
2020-1-31 04:00,一定争取点对点给医院啊        ,1
2020-1-31 02:20,好棒        ,1
2020-1-30 23:38,@bs_JR 你对我@ 你的微博从来不回复        ,1
2020-1-30 23:01,谢谢谢谢谢谢 ,1
2020-1-30 22:58,功德无量        ,1
2020-1-31 13:55,感动！！！！！！        ,1
2020-1-31 08:02,"Together, we can defeat the coronavirus!        ",1
2020-1-31 01:34,然后？回国发给红十字会？屯仓库里，捐给莆田系医院？后面再来点不可描述的操作？        ,1
2020-1-31 01:33,只希望绕过红会，直达医院🙏        ,2
2020-1-30 23:12,中国加油！        ,2
2020-1-30 23:03,必须点赞        ,2
2020-1-30 23:02,谢谢谢谢🙏        ,2
2020-1-30 23:01, ,2
2020-1-30 23:00,你精选评论了吗        ,2
1月14日 06:22, ,2
2020-1-31 09:46,中国人民加油        ,2
2020-1-31 10:47,转发微博        ,2
2020-1-31 13:55,感动！！！！！！        ,2
2020-1-31 08:02,"Together, we can defeat the coronavirus!        ",2
2020-1-31 04:00,一定争取点对点给医院啊        ,2
1月14日 06:22, ,3
2020-1-31 13:55,感动！！！！！！        ,3
2020-1-31 10:47,转发微博        ,3
2020-1-31 09:46,中国人民加油        ,3
2020-1-31 08:02,"Together, we can defeat the coronavirus!        ",3
2020-1-31 04:00,一定争取点对点给医院啊        ,3
2020-1-31 02:20,好棒        ,3
2020-1-31 01:34,然后？回国发给红十字会？屯仓库里，捐给莆田系医院？后面再来点不可描述的操作？        ,3
2020-1-31 01:33,只希望绕过红会，直达医院🙏        ,3
2020-1-30 23:38,@bs_JR 你对我@ 你的微博从来不回复        ,3
2020-1-30 23:12,中国加油！        ,3
2020-1-30 23:10,法国的里昂快递也是免费寄送指定医用物资回国。        ,3
2020-1-30 23:03,必须点赞        ,3
2020-1-30 23:03,谢谢谢谢谢🙏        ,3
