3月16日 17:42,我们也太好了吧……        ,1
3月16日 17:42,愿平安归来❤️        ,1
3月16日 17:42,塞尔维亚总统好可怜。。。        ,1
3月16日 17:43,特朗普问中国大使,1
3月16日 17:42,国外成为疫区，广州发布4月份的广交会如期举办，想问问，这是准备收集来自世界各地的毒珠吗？广州深圳做好一起喝西北风的打算了是吧？求求大家送我上去 ,1
3月16日 17:42,希望能一个不少的平安回来        ,1
3月16日 17:42,支持塞尔维亚吧！他们才是真的朋友！！        ,1
3月16日 18:34,为啥耿爽不戴口罩        ,1
3月16日 17:42,奇葩说邱晨重视一下        ,1
3月16日 17:43,中国封城抗疫，西方指责侵犯人权，意大利西班牙封城，西方装聋作哑扮瞎，只是不知道脸有多肿？中国全民抗疫，西方幸灾乐祸，轮自己了，美国说不用戴口罩等自愈（等死），英国说群体免疫（还是等死），瑞典说不给轻症检测（慢慢等死）西方的确发达，可惜在疫情面前，他们吹嘘的人权价值不如一地垃圾。        ,1
3月16日 19:29,愿平安归来❤️        ,1
3月16日 17:42,又是我爽哥！！！超级喜欢他的发言！！！        ,1
3月16日 17:42,中国已经派出了好几队国际援助专家队，为你们感到自豪的同时又无比心酸！你们完成了国内的使命后紧接着启程他国，辛苦了～只因为我们是命运共同体，中国人的心胸与担当在此刻又一次得到印证！无比善良和大度的中国也必定赢得世界的尊重并且在不久的将来成为世界强国！中国加油🇨🇳世界加油 ,2
3月16日 17:42,一线的工作人员保重等你们归来        ,2
3月16日 17:42,一定要注意安全！保护好自己！平安回来 ,2
3月16日 17:44,大国风范🇨🇳愿英雄们都平安归来！        ,2
3月16日 20:11,对他们太好了        ,2
3月16日 17:45,愿你们早日战胜疫情！平安归来！        ,2
3月16日 18:08,全部都要安全健康的回来  一个都不能少        ,2
3月16日 18:30,我们有困难，他们都看着；他们有困难，我们跑过去。憋屈了，别去了。。。 ,2
3月16日 17:43,一定要平平安安回来他们太辛苦了 ,2
3月16日 17:44,外国不把口罩戴上，中国的援助没有任何意义        ,2
3月16日 17:43,2019年10月，知名医学机构美国约翰·霍普金斯大学发布“全球卫生安全指数排名”。该排名旨在评估各国对大流行病的防范能力。 美国以83.5分的高分排名第一，英国以77.9分的成绩排名第二，瑞典以72.1分排名第七。  中国以48.2分排第51位        ,2
3月16日 17:54,记得一定要把我们专家组安全送回来哦        ,2
3月16日 17:44,说实话，现在中国最安全、最踏实，世界上没有一个国家能像我们中国这样在如此短的时间内基本控制住疫情，没有一个国家能够像中国这样不惜一切代价投入力量，上下一条心全力投入战疫行动。我们能够赢来抗疫战争现在这个大好局面不容易呀！外国部分国家不珍惜呀！向疫情低头、放弃治疗、自暴自弃不可取        ,2
3月16日 17:43,中国担起大国应尽的责任！ ,2
3月16日 17:51,这是大国风范！全球华人眼巴巴地看着东方！只有中国才有能力救命，才有能力战胜新型冠状病毒！        ,2
3月16日 18:21,塞尔维亚…那里…都红眼了…如果还有能力，医护英雄都休息好了，也帮忙吗？        ,3
3月16日 17:46,帝吧扒出奇葩说辩手邱晨侮辱毛主席照片。。人民日报管一管阿        ,3
3月16日 17:44,愿平安归来 ,3
3月16日 20:10,看看塞尔维亚吧！        ,3
3月16日 18:33,超喜欢爽哥，祝工作人员平安归来。        ,3
3月16日 20:09,请祖国帮帮塞尔维亚 ,3
3月16日 17:43,辛苦了，保护好自己❤️        ,3
3月16日 17:42,千万保证自己的安全，世界的英雄们，等你们凯旋归来。        ,3
3月16日 17:46,真正的大国担当 ,3
3月16日 18:55,要先保护好自己        ,3
3月16日 20:36,塞尔维亚求助了，帮        ,3
3月16日 18:32,平安归来        ,3
3月16日 19:33,中国🇨🇳🐮，不过基因不一样，治疗手段也会有些变化吧....        ,3
3月16日 17:47,耿哥！！！！        ,3
3月16日 17:43,又见偶像天团成员之一的耿哥了哈哈哈哈哈哈 ,3
3月16日 21:09,愿意大利早日战胜疫情，意大利加油！        ,4
3月16日 20:06,祖国爸爸也太好了吧 ,4
3月16日 19:16,我们国家真的太好了 ,4
3月16日 18:25,一定要平安归来 ,4
3月16日 18:22,一定要注意安全 为中国自豪 ,4
3月16日 18:08,一定要平安回来！        ,4
3月16日 18:08,愿平安归来        ,4
3月16日 17:51,愿平安归来 ,4
3月16日 17:47,注意安全        ,4
3月16日 17:46,中国在这场战疫中竭尽所能帮助他国，真是大国风范，静候专家组平安归来        ,4
3月16日 17:44,欧洲同盟只是利益上的盟友，在疫情面前土崩瓦解！还是得中国老朋友伸出援手 ,4
3月16日 17:44,平安归来，祝你们凯旋而归        ,4
3月16日 17:44,大中国真棒！！        ,4
3月16日 17:44,大国风范 ,4
3月16日 17:43,可要注意安全呀！做好防护！平安归来！ ,5
3月16日 17:43,愿英雄平安归来 ,5
3月16日 17:42,愿平安归来🙏        ,5
3月16日 17:42,保重！        ,5
3月16日 17:45,保护好自己人，差不多得了，我们人这么金贵，指导一下赶紧撒！        ,5
3月16日 17:44,也许我比较抠门，为什么要人援，物资援助不就行了吗        ,5
3月16日 18:57,保护好我们的医疗专家，他们太辛苦了！希望意大利方面做好防护工作        ,5
3月16日 18:14,注意安全啊        ,5
3月16日 18:14,一定要平安归来 ,5
3月16日 18:04,你们一定一定要健健康康平平安安的凯旋啊！！！！！        ,5
3月16日 17:52,把人派出去，在当地战胜疫情，才能保证国内的安全。全球一体化，谁也跑不了。        ,5
3月16日 17:45,咱们管好自己国家公民就行了吧，对他们这样有啥用，你对他人道主义，反过来可没有        ,5
3月16日 17:43,愿平安！        ,5
3月16日 17:43,愿医护人员平安归来        ,5
3月16日 21:25,能不能跟我们说明一下做这些事的意义 …        ,6
3月16日 18:22,唉，一定要保护好自己啊！派出去的专家都是我们的宝贝        ,6
3月16日 20:08,我觉得中国抗疫的成功很大程度跟社会制度有关系        ,6
3月16日 20:04,说实话 不想让你们去冒这个风险 ,6
3月16日 19:51,愿医疗队平安归来，加油致敬 ,6
3月16日 19:48,我们真的太好了吧..        ,6
3月16日 19:38,请替我们转达，一定要安全回来！注意保护好自己！        ,6
3月16日 19:21,平安回来        ,6
3月16日 19:00,心疼我们的医护人员和专家...        ,6
3月16日 18:22,一定要平平安安回来！        ,6
3月16日 18:02,注意安全啊 ,6
3月16日 17:42,一定要注意安全，等你们归来 ,6
3月16日 22:58,等你们平安归来 ,6
3月16日 22:36,你们你们你们要先照顾好自己啊，你们不是天使不是英雄，你们只是祖国母亲的小孩，忙完赶紧回家赶紧回家！        ,6
3月16日 22:33,一定要平安归来！我是中国人我骄傲🇨🇳🇨🇳        ,7
3月16日 22:29,平安归来 ,7
3月16日 21:50,保护好自己我的宝贝们 ,7
3月16日 21:49,一定要保护好自己，平安归来。        ,7
3月16日 21:47,盼望平安归来！        ,7
3月16日 21:46,最严重的地区… 一定要平安回来！        ,7
3月16日 21:45,意大利已经成为我国领土不可分割的一部分，        ,7
3月16日 21:40,为什么不给我爽哥戴口罩 ,7
3月16日 21:34,平安回家！        ,7
3月16日 21:33,盼平安        ,7
3月16日 21:33,一定要平安回来        ,7
3月16日 21:28,不想他们去 ,7
3月16日 21:27,一定要平安回来，一定要 ,7
3月16日 21:21,注意安全呀🙏🙏🙏🙏        ,7
3月16日 21:16,说实话，我们中国重情重义！关键时刻就能看出来。疫情过后，希望更多同样重情重义的国家加入我们的一带一路！！ ,7
3月16日 21:12,一定要平安回来啊  我都要哭了        ,8
3月16日 21:05,整整齐齐 全部凯旋！❤        ,8
3月16日 20:40,话是这么说...还是很心疼，希望别是东郭先生，这些欧洲国家能想着咱的好吗？别喂了白眼狼 ,8
3月16日 20:32,都要平安回来呀 ,8
3月16日 20:23,一定要保护好自己 ,8
3月16日 20:16,要平安归来啊🙏一定要❤️        ,8
3月16日 20:07,来而不往非礼也，量力而行，尽力而为，不拍脑袋，力量用在刀刃上，支持这样的同情行为。不分国家，不分种族，不分制度，用心度量。以德服人，是中华民族世代存续繁荣的真谛。以毒攻毒，以恶怼恶，那是小胸怀，长久不了。和最近某些对外思维共勉！        ,8
3月16日 19:58,一定要平安归来啊 ,8
3月16日 19:47,注意安全，平安归来        ,8
3月16日 19:46,一定要多注意安全啊，兄弟姐妹等着你们回来，逆行的英雄们 ,8
3月16日 19:37,就喜欢😘耿爽发布的一切消息        ,8
3月16日 19:30,心疼我们的英雄们，太辛苦了，一定要平安归来 ,8
3月16日 19:27,加油！辛苦了！        ,8
3月16日 19:24,哎………………        ,8
3月16日 19:21,支持物资支援，医护援助不大支持，医护战士们也要休，这种派遣只能是医护们自己自愿而不能是作为政治行为派遣，谁来对医护们的安全负责        ,8
3月16日 19:20,还我孟晚舟平安回国！        ,9
3月16日 19:14,愿医护人员都平安，好好的。        ,9
3月16日 19:10,你们都要好好的啊 ,9
3月16日 19:10,中国的医疗专家和医护人员辛苦了 刚刚治好了国内又要去国外接着治疗 一定要好好保护自己 安全回来！        ,9
3月16日 19:09,祈祷所有前往#意大利疫情# 的英雄平安归来        ,9
3月16日 19:05,我去！请善待她们好吗        ,9
3月16日 18:54,请一定要保护好自己        ,9
3月16日 18:48,请在保护好这批伟大又辛苦的英雄们的前提下，再进行所谓的“大国外交”        ,9
3月16日 18:48,我漏看新闻了么？中国疫情严重的时候！哪个国家派专家组来援助了么？        ,9
3月16日 18:47,我真的心疼 ,9
3月16日 18:30,我天，注意安全，平安回来！        ,9
3月16日 18:29,【外交部,9
3月16日 18:14,平安！        ,9
3月16日 18:06,一定要平安啊！        ,9
