3月29日 19:35,OMG这个总理有点帅        ,1
3月29日 19:35,总理好帅气，第一眼以为是男性        ,1
3月29日 19:35,我竟然觉得这个总理有点帅 ,1
3月29日 19:36,我的关注点居然是他们国家两个主要领导人都长的很帅耶 ,1
3月29日 19:36,居然是女的        ,1
3月29日 19:38,安娜·布尔纳比奇（Ana Brnabić) 2017年6月29日，安娜·布尔纳比奇宣誓就职，成为塞尔维亚首位女总理        ,1
3月29日 19:36,好了，一大群人又盯上别人家总理 ,1
3月29日 19:35,这个总理好帅 ,1
3月29日 19:35,塞铁的高层颜值都好高啊 ,1
3月29日 19:39,我的妈 女孩子帅起来....        ,1
3月29日 19:49,女网友就别想了，总理是女人，男网友也别想了，总理喜欢的是女人 ,1
3月29日 19:36,塞尔维亚的总统和总理都好帅气呀        ,1
3月29日 19:48,女总理有个女朋友，还利用科技生了个孩子        ,1
3月29日 19:35,友谊长存这是真朋友        ,1
3月29日 19:36,为什么我第一眼关注的是他的长相！！！太帅了        ,1
3月29日 19:35,天哪 塞尔维亚领导人的颜值都是这样高的嘛？对不起我跑题了但是真的好帅啊        ,2
3月29日 19:36,她？？？！！！        ,2
3月29日 19:38,塞尔维亚人均曼玉彦祖？        ,2
3月29日 19:36,是男的还是女的 ,2
3月29日 19:35,中塞友谊长存。        ,2
3月29日 19:36,不看评论，我一直以为是男的        ,2
3月29日 19:35,为啥突然感觉这么自豪 ,2
3月29日 19:36,总理好年轻，好帅        ,2
3月29日 19:49,居然是女总理吗！！？好帅呀看评论说老婆孩子都有了 ,2
3月29日 19:38,哦？这位女士有点帅        ,2
3月29日 19:40,最近迷上了塞尔维亚的颜值，和大长腿 ,2
3月29日 19:36,塞总统我都爱了 ,2
3月29日 19:35,这家伙还挺帅的        ,2
3月29日 19:36,总理也好帅怎么回事        ,2
3月29日 19:36,这首歌好吵 ,3
3月29日 19:39,这国家总理总统怎么都这么帅（dbq肤浅了        ,3
3月29日 19:36,铁杆朋友，友谊长存        ,3
3月29日 19:47,哇，女的，哈哈好帅气的女子        ,3
3月29日 19:36,我去.....这个总理有点好看啊 ,3
3月29日 19:49,以为是小编打错字了，再看脖子，是她无疑。        ,3
3月29日 19:36,有点帅啊 ,3
3月29日 19:48,你们对总统总理都不放过看来疫情过后都跑去塞亚相亲了        ,3
3月29日 19:39,贵国颜值都这么高吗？可以联姻        ,3
3月29日 19:47,我天！这个国家总统总理咋回事，咋那么老帅捏！        ,3
3月29日 19:40,我去女的啊        ,3
3月29日 19:38,大家注意这是她她她，不是他所以呢……可以喜欢，别爱        ,3
3月29日 19:49,女孩子帅起来，真的哇哦        ,3
3月29日 19:35,有没有是因为第一眼好帅才看完的 ,3
3月29日 19:49,被总理帅到…这该死的魅力        ,3
3月29日 19:49,女人帅起来就没男人什么事了        ,4
3月29日 19:49,是女总理吗？我以为是帅哥        ,4
3月29日 19:39,我本来点进来瞄了一眼，然后就出去了，结果突然发现好帅，赶紧点进来又看了一眼。 ,4
3月29日 19:35,塞尔维亚的领导人怎么都这么帅 ,4
3月29日 19:48,这么帅，是个女生 ,4
3月29日 19:39,塞总理明明是个女的，为什么会这么帅 ,4
3月29日 19:39,这个总理有点好看        ,4
3月29日 19:47,他是个女的，我很震惊        ,4
3月29日 19:36,为撒子总统和总理都这么帅 ,4
3月29日 19:35,好帅        ,4
3月29日 19:47,怎么文中用的是“她”，女的吗        ,4
3月29日 19:48,她太帅了吧！ ,4
3月29日 19:48,她真的太帅啦 ,4
3月29日 19:46,她？看着是男士啊？        ,4
3月29日 19:48,这是个？女人？        ,4
3月29日 19:48,我的妈呀，竟然是女的吗？        ,5
3月29日 19:49,塞尔维亚领导人，会不会颜值都不错 ,5
3月29日 19:46,疫情结束 就准备去塞尔维亚        ,5
3月29日 19:49,这个总理好像模特        ,5
3月29日 19:49,这，果然是别人家的总理        ,5
3月29日 19:49,哇，总理帅气年轻，难道评论都是女生吗 ,5
3月29日 19:36,她???用错性别了 ,5
3月29日 19:48,帅到不辨男女 ,5
3月29日 19:49,同感同感，一开始没点开视频，哇塞尔维亚的都那么帅吗，然后一看文案“她”，再一点开视频听声音，哇原来是女总统        ,5
3月29日 19:46,颜值真的高        ,5
3月29日 19:48,女总理，请各位淡定，虽然是很帅 ,5
3月29日 19:46,我肯定不是看脸        ,5
3月29日 19:46,有心了        ,5
