1月26日 21:21,如果这次疫情放过了人类， 今后也请人类放过野生动物！ 一切众生皆有情感，生命平等， 拿他身换自身，请换位思考 有因必有果！万物皆有灵！🙏🙏🙏        ,1
1月26日 21:18,立法，谁再吃野生动物立斩。        ,1
1月26日 21:17,太他妈好了        ,1
1月26日 21:17,野生动物…唉😔 炖排骨不香吗？        ,1
1月26日 21:17,希望接下来听到的都是好消息        ,1
1月26日 21:17,虽然是全国人民都知道的事情，但是证实了也是好的        ,1
1月26日 21:21,把这个市场负责人枪毙掉吧，公开卖野生动物！！造成这么严重的后果。        ,1
1月26日 21:22,33份含有新型冠状病毒。看来不是一只野生动物身上有。公安和动监要仔细追查，看是不是一个地方运来的？是不是圈在一个笼子里？这次一定不要放过背后的黑手。        ,1
1月26日 21:17,意味着啥啊 看不懂啊        ,1
1月26日 21:23,查相关摊位的进货种类，查货源渠道，查他们的支付记录找潜在感染者 ,1
1月26日 21:21,所以那个管教授说地冲干净 没有证据来调查。。。不是乱讲吗 只不过没送给他的实验室去检验啊        ,1
1月26日 21:25,明目张胆，大张旗鼓地卖！当地市场监督部门责任人必须入刑！玩忽职守罪！        ,1
1月26日 21:27,吃野味和卖野味的人初七变头七 ,1
1月26日 21:53,非典就把人吓得半死，这个新型肺炎简直把人吓死了，野味为什么屡禁不止？        ,2
1月26日 21:18,希望各地0增加        ,2
1月26日 21:24,大自然好好给人类上一课，有些人不信邪，在大自然面前人类是何等的渺小，敬畏自然应该是人类的信仰        ,2
1月26日 22:11,几个吃个野味把中国的新春佳节给吃没了 ,2
1月26日 21:20,吃什么野味啊，那些人但凡去吃口屎，也不至于搞成现在这样        ,2
1月26日 23:29,“蝙蝠用一己之力封印了病毒，昼伏夜出兢兢战战，却怎么也想不到人类打开了潘多拉的盒子”        ,2
1月26日 21:42,也就是说，这场瘟疫爆发在汉口区爆发是早晚的事。        ,2
1月26日 22:01,个人觉得，不光是这个武汉华南海鲜市场的野味，别的城市的野味市场，也该去采样检测，估计也有检出的……        ,2
1月26日 21:54,所以管某人的脸疼吗？？质疑清洗华南市场那段，标本早就采集保存好了，清洗消灭病毒应该的！        ,2
1月26日 21:18,希望接下来都能是这样的好消息 ,2
1月26日 21:54,武汉政府班子不作为，事后好好算这笔账。        ,2
1月26日 21:20,阳性样本分布在市场上的22个摊位和1个垃圾车，其中93.9%分布在华南海鲜市场的西区，存在野生动物交易，尤其是西区的七街和八街靠近市场内部的区域存在多家野生动物交易商铺，而这一区域的阳性标本占42.4%。综上所述，高度怀疑此次疫情与野生动物交易有关。        ,2
1月26日 21:17,工作人员都辛苦了！！！真棒！        ,3
1月26日 21:39,早上查一下百度地图，这个是附近就是公安局，汉口火车站，学校，协和医院，是不是就是这个市场        ,3
1月26日 21:50,让谁进去采的样本啊，太危险了，谢谢你们！ ,3
1月26日 22:26,有个说法说的好，蝙蝠用一己之力封印了病毒成千上万年，昼伏夜出，生怕病毒扩散，但蝙蝠万万没想到碰到了人类，打开潘多拉盒子。        ,3
1月26日 23:13,这个市场的垃圾里都有病毒，想知道野生动物从哪里来？有没有集中养殖或存放点？有没有存在再次传播的隐患？市场内垃圾去向何处？处理垃圾的工厂工人状态如何？市场清洗污水排放何处？污水处理过程中会不会造成病毒传播？        ,3
1月26日 22:12,夷为平地之后，应建设成为2020中国抗击肺炎疫情博物馆        ,3
1月26日 21:46,希望下一个好消息是，研制出新疫苗🙏🙏        ,3
